family,source_file,label,sample_id,cell,session_idx,session_t_min,session_t_max,conc,mw,hit_point_z,provider_suffix,provider_bucket,viscosity_bucket_kcp,truth_source,benchmark_family,cohort_type,rpm,gamma_dot,n_drag_points,mu_pred_cP,mu_true_cP,mu_true_label_cP,mu_true_master_cP,abs_pct_err,abs_pct_err_label,abs_pct_err_master,pathway,R2_drag,tau_Pa_hit,A,fit_success,n_stress,K_stress
Solagum,solagum.csv,1%sola_522,Solagum|1%,2,0,10.0,11.0,1.0,,,other,other,0-5,master,polymer_reference,benchmark,20.0,39.99999999999999,18,1876.4297280404498,1394.0,522.0,1394.0,34.60758450792323,259.46929655947315,34.60758450792323,strong_shear_thinning,0.9945442391766591,75.05718912161798,0.23840890128118433,True,0.3912926137641063,17.41579675157754
Solagum,solagum.csv,1%sola_522,Solagum|1%,2,0,10.0,11.0,1.0,,,other,other,0-5,master,polymer_reference,benchmark,95.0,189.99999999999997,18,710.4517317363875,522.2,522.0,522.2,36.04973798092444,36.101864317315616,36.04973798092444,strong_shear_thinning,0.9961962954058886,134.98582902991362,0.09796701749768602,True,0.3912926137641063,17.41579675157754
Silicone,silicone.csv,l100000_sig_a124800,l100000_sig_a124800,18,0,35.04,35.06,,,,sig,sig,40+,label,silicone_curated,benchmark,0.4,0.7999999999999999,8,91728.8380683838,124800.0,124800.0,,26.49932847084631,26.49932847084631,,newtonian,0.9949498165829933,92.55839293388077,39.368600029349274,True,,
Silicone,silicone.csv,l10000_sdl_a9194,l10000_sdl_a9194,5,0,12.01,12.02,,,,sdl,sdl,5-15,label,silicone_curated,benchmark,5.5,10.999999999999996,14,10099.04879743851,9194.0,9194.0,,9.843906867941163,9.843906867941163,,newtonian,0.9991823933878101,97.67510135503633,4.334355707055154,True,,
Silicone,silicone.csv,l10000_sl_a11860,l10000_sl_a11860,1,0,20.0,20.09,,,,sl,sil_sl,5-15,label,silicone_curated,benchmark,4.2,8.399999999999999,30,13070.605347030232,11860.0,11860.0,,10.207464983391503,10.207464983391503,,newtonian,0.9998623622872355,65.24051879597161,5.609701865678211,True,,
Silicone,silicone.csv,l10000_sl_a11860,l10000_sl_a11860,2,0,20.0,20.09,,,,sl,sil_sl,5-15,label,silicone_curated,benchmark,4.2,8.399999999999999,29,12701.27939525124,11860.0,11860.0,,7.0934181724387875,7.0934181724387875,,newtonian,0.9995757708192057,70.31161338020956,5.451192873498386,True,,
Silicone,silicone.csv,l10000_sl_a11860,l10000_sl_a11860,3,1,20.08,20.09,,,,sl,sil_sl,5-15,label,silicone_curated,benchmark,4.2,8.399999999999999,27,11478.500999680602,11860.0,11860.0,,3.2166863433338784,3.2166863433338784,,newtonian,0.9993585144264129,59.74627421332073,4.926395278832876,True,,
Silicone,silicone.csv,l10000_sl_a11860,l10000_sl_a11860,4,0,20.07,20.09,,,,sl,sil_sl,5-15,label,silicone_curated,benchmark,4.2,8.399999999999999,25,10861.379443127664,11860.0,11860.0,,8.420072149007895,8.420072149007895,,newtonian,0.9978002980997824,64.30042490106462,4.661536241685693,True,,
Silicone,silicone.csv,l10000_sl_a11860,l10000_sl_a11860,5,0,20.0,20.09,,,,sl,sil_sl,5-15,label,silicone_curated,benchmark,4.2,8.399999999999999,26,11869.515603764377,11860.0,11860.0,,0.08023274674854447,0.08023274674854447,,newtonian,0.9993581332971745,65.96758729097354,5.094212705478273,True,,
Silicone,silicone.csv,l10000_sl_a11860,l10000_sl_a11860,6,0,12.01,12.02,,,,sl,sil_sl,5-15,label,silicone_curated,benchmark,4.2,8.399999999999999,17,11817.783676705061,11860.0,11860.0,,0.35595550838902845,0.35595550838902845,,newtonian,0.9996922769980905,79.26663797607759,5.072010161675991,True,,
