row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag
2,10,980carb0.3%_49810,-65.22,0.4,35.03,56.77,141.925
2,10,980carb0.3%_49810,-65.22,0.6,20.07,62.13,103.55
2,10,980carb0.3%_49810,-65.22,0.8,15.01,65.88,82.35
2,10,980carb0.3%_49810,-65.22,1,15.02,69.3,69.3
2,10,980carb0.3%_49810,-65.24,0.4,20.07,58.34,145.85
2,10,980carb0.3%_49810,-65.24,0.6,20.06,63.8,106.333333
2,10,980carb0.3%_49810,-65.24,0.8,15.02,67.26,84.075
2,10,980carb0.3%_49810,-65.24,1,15.02,69.6,69.6
2,10,980carb0.3%_49810,-65.26,0.4,20.07,57.63,144.075
2,10,980carb0.3%_49810,-65.26,0.6,20.07,63.57,105.95
2,10,980carb0.3%_49810,-65.26,0.8,15.02,67.76,84.7
2,10,980carb0.3%_49810,-65.26,1,15.03,70.27,70.27
2,10,980carb0.3%_49810,-65.28,0.4,20.07,57.77,144.425
2,10,980carb0.3%_49810,-65.28,0.6,15.02,62.15,103.583333
2,10,980carb0.3%_49810,-65.28,0.8,20.08,66.62,83.275
2,10,980carb0.3%_49810,-65.28,1,15.02,70.01,70.01
2,10,980carb0.3%_49810,-65.3,0.4,20.07,57.56,143.9
2,10,980carb0.3%_49810,-65.3,0.6,15.02,62.01,103.35
2,10,980carb0.3%_49810,-65.3,0.8,15.02,64.92,81.15
2,10,980carb0.3%_49810,-65.3,1,15.02,68.61,68.61
2,10,980carb0.3%_49810,-65.32,0.4,20.07,56.99,142.475
2,10,980carb0.3%_49810,-65.32,0.6,20.07,61.87,103.116667
2,10,980carb0.3%_49810,-65.32,0.8,15.01,64.68,80.85
2,10,980carb0.3%_49810,-65.32,1,15.01,67.73,67.73
2,10,980carb0.3%_49810,-65.34,0.4,20.06,56.72,141.8
2,10,980carb0.3%_49810,-65.34,0.6,20.06,62.03,103.383333
2,10,980carb0.3%_49810,-65.34,0.8,15.01,65.69,82.1125
2,10,980carb0.3%_49810,-65.34,1,15.01,67.37,67.37
2,10,980carb0.3%_49810,-65.36,0.4,20.07,56.24,140.6
2,10,980carb0.3%_49810,-65.36,0.6,20.06,62,103.333333
2,10,980carb0.3%_49810,-65.36,0.8,15.02,65.99,82.4875
2,10,980carb0.3%_49810,-65.36,1,15.02,68.1,68.1
2,10,980carb0.3%_49810,-65.38,0.4,20.07,55.72,139.3
2,10,980carb0.3%_49810,-65.38,0.6,20.08,61.41,102.35
2,10,980carb0.3%_49810,-65.38,0.8,20.08,66.18,82.725
2,10,980carb0.3%_49810,-65.38,1,15.02,68.96,68.96
