fluid_id,family,conc,mu_true_cP,rpm,gamma_dot,A,B,hc,R2,n
Carbopol-980|0.3%,Carbopol-980,0.3%,90540.0,0.4,0.7999999999999999,6.678103219887617,136.48153880760907,0.2773945088430601,0.7481175324875833,39
Carbopol-980|0.3%,Carbopol-980,0.3%,69120.0,0.6,1.1999999999999997,4.264702878233723,99.87629501717308,0.2773945088430601,0.6985331207344121,39
Carbopol-980|0.3%,Carbopol-980,0.3%,57474.041983734445,0.8,1.5999999999999999,3.6814302846306948,78.95501638370166,0.2773945088430601,0.7220976178992284,39
Carbopol-980|0.3%,Carbopol-980,0.3%,49810.0,1.0,1.9999999999999998,2.0523551415040413,67.83601640516592,0.2773945088430601,0.44465345241408594,39
Carbopol-980|0.4%,Carbopol-980,0.4%,354200.0,0.1,0.19999999999999998,31.105228846244387,286.42436993392937,0.2773945088430601,0.6053225325518926,35
Carbopol-980|0.4%,Carbopol-980,0.4%,2112800.0,0.2,0.39999999999999997,13.865215925435253,191.39708667667358,0.2773945088430601,0.5998600044780502,35
Carbopol-980|0.4%,Carbopol-980,0.4%,159700.0,0.3,0.5999999999999999,9.138383679800041,154.63774636696326,0.2773945088430601,0.5561815548773781,35
Carbopol-980|0.4%,Carbopol-980,0.4%,132200.0,0.4,0.7999999999999999,8.177206777552131,130.6512024586176,0.2773945088430601,0.5553415234410719,35
PEG-300K|10%,PEG-300K,10%,8331.60501162146,3.0,5.999999999999999,6.00502379474829,3.12928758416757,0.2773945088430601,0.5149298522394749,180
PEG-300K|10%,PEG-300K,10%,7913.0,4.0,7.999999999999999,3.939400935904621,0.48934252137686607,0.2773945088430601,0.9908019919727807,46
PEG-300K|10%,PEG-300K,10%,7602.843770832733,5.0,9.999999999999998,4.7583651110423855,3.7419531107084056,0.2773945088430601,0.46102005669923174,174
PEG-300K|10%,PEG-300K,10%,7358.473786033366,6.0,11.999999999999998,3.437843680769423,0.84179518752793,0.2773945088430601,0.9956036053537929,46
PEG-300K|10%,PEG-300K,10%,7158.0,7.0,13.999999999999998,1.9855764355684014,5.292199122588806,0.2773945088430601,0.19522932540007587,237
PEG-300K|10%,PEG-300K,10%,6911.748398113128,8.0,15.999999999999998,3.0961544075574916,1.0421070964014065,0.2773945088430601,0.9952689218596003,46
PEG-300K|10%,PEG-300K,10%,6701.580548488876,9.0,17.999999999999996,1.2129703430508036,6.158093489038311,0.2773945088430601,0.08989382461781836,121
PEG-300K|10%,PEG-300K,10%,6519.0,10.0,19.999999999999996,2.3343962265659512,1.5396725112914202,0.2773945088430601,0.9867659529945406,43
PEG-300K|10%,PEG-300K,10%,6358.124725498994,11.0,21.999999999999993,2.1388161617902988,1.6299328826426371,0.2773945088430601,0.9838670432678321,42
PEG-300K|10%,PEG-300K,10%,6214.726201464136,12.0,23.999999999999996,1.972785904687281,1.6964780686725578,0.2773945088430601,0.9817923415621697,41
PEG-300K|5%,PEG-300K,5%,711.9,40.0,79.99999999999999,0.24010313397108696,0.14799208690852617,0.2773945088430601,0.9987084446462515,97
PEG-300K|5%,PEG-300K,5%,676.1058314889799,50.0,99.99999999999999,0.2099364171901894,0.21586026396898833,0.2773945088430601,0.9311425088207056,210
PEG-300K|5%,PEG-300K,5%,648.2,60.0,119.99999999999997,0.2100045061803346,0.1553753665974431,0.2773945088430601,0.9988664093692299,93
PEG-300K|5%,PEG-300K,5%,619.9871511211092,70.0,139.99999999999997,0.18805007240948524,0.21183855403219767,0.2773945088430601,0.9225561457401412,207
PEG-300K|5%,PEG-300K,5%,596.5425879557027,80.0,159.99999999999997,0.188779278008051,0.15874617262225077,0.2773945088430601,0.9985767073678752,97
PEG-300K|5%,PEG-300K,5%,576.6,90.0,179.99999999999997,0.1494183594213455,0.22495886784409236,0.2773945088430601,0.7572923459303154,324
PEG-300K|5%,PEG-300K,5%,559.3263391405206,100.0,199.99999999999997,0.17366867936734193,0.15845374075059465,0.2773945088430601,0.9984452435888878,97
PEG-300K|5%,PEG-300K,5%,544.1466316734034,110.0,219.99999999999997,0.15792745406751127,0.20507013077875566,0.2773945088430601,0.922453580366847,208
PEG-300K|5%,PEG-300K,5%,530.6486519828113,120.0,239.99999999999994,0.16144720320867886,0.15789257818616703,0.2773945088430601,0.9978806710271567,93
PEG-300K|5%,PEG-300K,5%,518.5275890419142,130.0,259.99999999999994,0.15683608073267574,0.15645450861702787,0.2773945088430601,0.9979296630441066,93
PEG-600K|10%,PEG-600K,10%,68300.0,0.6,1.1999999999999997,15.935782634103116,18.478560822089815,0.2773945088430601,0.9634837144477111,151
PEG-600K|10%,PEG-600K,10%,68300.0,0.7,1.4,14.686371349894914,19.44880986461795,0.2773945088430601,0.9550421470982111,152
PEG-600K|10%,PEG-600K,10%,68300.0,0.8,1.5999999999999999,11.909705738683932,39.59914883469236,0.2773945088430601,0.14902257956308873,239
PEG-600K|10%,PEG-600K,10%,68300.0,0.9,1.7999999999999998,14.002870810779536,18.804456574419884,0.2773945088430601,0.9579074670941982,151
PEG-600K|5%,PEG-600K,5%,4485.0,5.0,9.999999999999998,3.180589486149874,3.9306808795469235,0.2773945088430601,0.9565086129413493,142
PEG-600K|5%,PEG-600K,5%,3711.0,10.0,19.999999999999996,2.006415315922778,3.6370408556046225,0.2773945088430601,0.9334441851590065,118
PEG-600K|5%,PEG-600K,5%,3254.0,15.0,29.999999999999993,1.3637315437711526,1.7374615683699663,0.2773945088430601,0.5612961422922409,166
PEG-600K|5%,PEG-600K,5%,2947.0,20.0,39.99999999999999,0.6179003201380054,2.8898981782056117,0.2773945088430601,0.9596177523943484,48
PEG-600K|6.5%,PEG-600K,6.5%,4109.0,12.0,23.999999999999996,1.2831208670398935,2.2840759989013586,0.2773945088430601,0.9581001168793567,118
Sepineo|1%,Sepineo,1%,2148.0,23.0,45.99999999999999,0.30471882888003216,1.5353954978726307,0.2773945088430601,0.9395376006558336,76
Sepineo|1.5%,Sepineo,1.5%,17240.0,2.9,5.799999999999999,1.9185446645996802,14.152025427997351,0.2773945088430601,0.8139923200625487,77
Sepineo|2%,Sepineo,2%,82550.0,0.5,0.9999999999999999,7.873680844105304,81.20488774072038,0.2773945088430601,0.856032506325855,41
Sepineo|2%,Sepineo,2%,50110.0,1.0,1.9999999999999998,5.5657690744753925,47.52438004424952,0.2773945088430601,0.659934094284913,127
Sepineo|2%,Sepineo,2%,37162.12165072465,1.5,2.9999999999999996,3.939371828121773,33.32177248003993,0.2773945088430601,0.9001883884419742,41
Sepineo|2%,Sepineo,2%,30060.0,2.0,3.9999999999999996,3.1056223101122686,26.55995981723029,0.2773945088430601,0.899927806759121,41
Silicone|100kcP,Silicone,,124033.0,0.4,0.7999999999999999,87.69876017017083,68.34917439935151,0.2773945088430601,0.9902553960489611,18
Silicone|10kcP,Silicone,,9152.0,5.5,10.999999999999996,0.5230872874409767,0.44370854297737355,0.2773945088430601,0.9978790792777573,22
Silicone|12.5kcP,Silicone,,14576.0,3.5,6.999999999999999,1.2778703895291919,0.8060764855238534,0.2773945088430601,0.9989933572824329,19
Silicone|15kcP,Silicone,,19036.0,2.6,5.199999999999999,2.1592941105267403,1.8156165485484663,0.2773945088430601,0.9849365816067736,12
Silicone|1kcP,Silicone,,1073.0,47.0,94.0,0.007730522771017454,0.00401257170022086,0.2773945088430601,0.9971229172875431,17
Silicone|20kcP,Silicone,,24396.0,2.1,4.199999999999999,3.8803514166576365,1.7371206012250187,0.2773945088430601,0.9964098420200715,18
