time_s,rpm,torque_percent,viscosity_cp
1.01,4.6,12.09,2608.470065217392
2.02,4.6,11.14,2403.503434782609
3.03,4.6,8.24,1777.8158260869566
4.04,4.6,5.29,1141.3405
