row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag
2,10,980carb0.3%,-65.7,0.4,20.08,60.28,150.7
2,10,980carb0.3%,-65.7,0.6,15.02,65.56,109.266667
2,10,980carb0.3%,-65.7,0.8,20.08,70.84,88.55
2,10,980carb0.3%,-65.7,1,15.03,74.09,74.09
2,10,980carb0.3%,-65.72,0.4,20.07,60.9,152.25
2,10,980carb0.3%,-65.72,0.6,20.07,66.1,110.166667
2,10,980carb0.3%,-65.72,0.8,20.08,70.72,88.4
2,10,980carb0.3%,-65.72,1,15.02,73.93,73.93
2,10,980carb0.3%,-65.74,0.4,20.07,61.06,152.65
2,10,980carb0.3%,-65.74,0.6,15.02,66.13,110.216667
2,10,980carb0.3%,-65.74,0.8,15.02,70.37,87.9625
2,10,980carb0.3%,-65.74,1,15.02,74.27,74.27
2,10,980carb0.3%,-65.76,0.4,20.09,60.34,150.85
2,10,980carb0.3%,-65.76,0.6,20.07,65.93,109.883333
2,10,980carb0.3%,-65.76,0.8,15.02,70.07,87.5875
2,10,980carb0.3%,-65.76,1,15.02,73.53,73.53
2,10,980carb0.3%,-65.78,0.4,20.08,60.42,151.05
2,10,980carb0.3%,-65.78,0.6,15.02,65.05,108.416667
2,10,980carb0.3%,-65.78,0.8,15.02,69.47,86.8375
2,10,980carb0.3%,-65.78,1,15.03,73.26,73.26
2,10,980carb0.3%,-65.8,0.4,20.07,60,150
2,10,980carb0.3%,-65.8,0.6,20.06,65.38,108.966667
2,10,980carb0.3%,-65.8,0.8,15.02,68.8,86
2,10,980carb0.3%,-65.8,1,15.01,72.74,72.74
2,10,980carb0.3%,-65.82,0.4,20.08,60.27,150.675
2,10,980carb0.3%,-65.82,0.6,20.07,65.65,109.416667
2,10,980carb0.3%,-65.82,0.8,15.02,68.64,85.8
2,10,980carb0.3%,-65.82,1,15.03,72.21,72.21
2,10,980carb0.3%,-65.84,0.4,20.08,60.39,150.975
2,10,980carb0.3%,-65.84,0.6,20.07,65.95,109.916667
2,10,980carb0.3%,-65.84,0.8,15.03,69.8,87.25
2,10,980carb0.3%,-65.84,1,15.02,71.93,71.93
2,10,980carb0.3%,-65.86,0.4,25.03,60.36,150.9
2,10,980carb0.3%,-65.86,0.6,20.01,66.09,110.15
2,10,980carb0.3%,-65.86,0.8,15.02,70.22,87.775
2,10,980carb0.3%,-65.86,1,15.02,71.94,71.94
2,10,980carb0.3%,-65.88,0.4,20.09,59.8,149.5
2,10,980carb0.3%,-65.88,0.6,20.07,66.17,110.283333
2,10,980carb0.3%,-65.88,0.8,15.02,70.68,88.35
2,10,980carb0.3%,-65.88,1,25.03,71.93,71.93
2,10,980carb0.3%,-65.9,0.4,20.07,59.86,149.65
2,10,980carb0.3%,-65.9,0.6,20.07,66.35,110.583333
2,10,980carb0.3%,-65.9,0.8,15.02,70.94,88.675
2,10,980carb0.3%,-65.9,1,25.03,72.02,72.02
2,10,980carb0.3%,-65.92,0.4,25.03,60.41,151.025
2,10,980carb0.3%,-65.92,0.6,20.07,66.6,111
2,10,980carb0.3%,-65.92,0.8,15.03,70.9,88.625
2,10,980carb0.3%,-65.92,1,15.01,72.2,72.2
2,10,980carb0.3%,-65.94,0.4,35.04,61.86,154.65
2,10,980carb0.3%,-65.94,0.6,20.07,68.24,113.733333
2,10,980carb0.3%,-65.94,0.8,15.01,72.11,90.1375
2,10,980carb0.3%,-65.94,1,15.02,72.4,72.4
2,10,980carb0.3%,-65.96,0.4,35.06,65.07,162.675
2,10,980carb0.3%,-65.96,0.6,20.07,72.14,120.233333
2,10,980carb0.3%,-65.96,0.8,35.04,69.6,87
2,10,980carb0.3%,-65.96,1,25.04,79.71,79.71
2,10,980carb0.3%,-65.98,0.4,15.02,67.13,167.825
2,10,980carb0.3%,-65.98,0.6,35.03,65.26,108.766667
2,10,980carb0.3%,-65.98,0.8,35.04,76.7,95.875
2,10,980carb0.3%,-65.98,1,35.04,71.71,71.71
2,11,980carb0.4%,-65.28,0.1,SKIPPED,<20%,SKIPPED
2,11,980carb0.4%,-65.28,0.2,SKIPPED,<20%,SKIPPED
2,11,980carb0.4%,-65.28,0.3,SKIPPED,<20%,SKIPPED
2,11,980carb0.4%,-65.28,0.4,SKIPPED,<20%,SKIPPED
2,11,980carb0.4%,-65.3,0.1,SKIPPED,<20%,SKIPPED
2,11,980carb0.4%,-65.3,0.2,SKIPPED,<20%,SKIPPED
2,11,980carb0.4%,-65.3,0.3,SKIPPED,<20%,SKIPPED
2,11,980carb0.4%,-65.3,0.4,SKIPPED,<20%,SKIPPED
2,11,980carb0.4%,-65.32,0.1,SKIPPED,<20%,SKIPPED
2,11,980carb0.4%,-65.32,0.2,SKIPPED,<20%,SKIPPED
2,11,980carb0.4%,-65.32,0.3,SKIPPED,<20%,SKIPPED
2,11,980carb0.4%,-65.32,0.4,SKIPPED,<20%,SKIPPED
2,11,980carb0.4%,-65.34,0.1,SKIPPED,<20%,SKIPPED
2,11,980carb0.4%,-65.34,0.2,SKIPPED,<20%,SKIPPED
2,11,980carb0.4%,-65.34,0.3,SKIPPED,<20%,SKIPPED
2,11,980carb0.4%,-65.34,0.4,SKIPPED,<20%,SKIPPED
2,11,980carb0.4%,-65.36,0.1,35.04,30.36,303.6
2,11,980carb0.4%,-65.36,0.2,35.03,43.5,217.5
2,11,980carb0.4%,-65.36,0.3,35.04,52.15,173.833333
2,11,980carb0.4%,-65.36,0.4,30.09,58.71,146.775
2,11,980carb0.4%,-65.38,0.1,35.02,32.88,328.8
2,11,980carb0.4%,-65.38,0.2,35.02,41.72,208.6
2,11,980carb0.4%,-65.38,0.3,35.04,50.5,168.333333
2,11,980carb0.4%,-65.38,0.4,30.07,57.57,143.925
2,11,980carb0.4%,-65.4,0.1,35.02,33.23,332.3
2,11,980carb0.4%,-65.4,0.2,35.03,42.08,210.4
2,11,980carb0.4%,-65.4,0.3,30.08,49.9,166.333333
2,11,980carb0.4%,-65.4,0.4,30.07,56.31,140.775
2,11,980carb0.4%,-65.42,0.1,35.02,32.26,322.6
2,11,980carb0.4%,-65.42,0.2,35.03,41.38,206.9
2,11,980carb0.4%,-65.42,0.3,35.03,49.81,166.033333
2,11,980carb0.4%,-65.42,0.4,30.08,57.05,142.625
2,11,980carb0.4%,-65.44,0.1,35.03,33.48,334.8
2,11,980carb0.4%,-65.44,0.2,35.03,41.63,208.15
2,11,980carb0.4%,-65.44,0.3,30.08,48.68,162.266667
2,11,980carb0.4%,-65.44,0.4,35.03,55.88,139.7
2,11,980carb0.4%,-65.46,0.1,35.03,32.7,327
2,11,980carb0.4%,-65.46,0.2,35.03,41.59,207.95
2,11,980carb0.4%,-65.46,0.3,35.03,50.32,167.733333
2,11,980carb0.4%,-65.46,0.4,30.08,56.75,141.875
2,11,980carb0.4%,-65.48,0.1,35.03,33.08,330.8
2,11,980carb0.4%,-65.48,0.2,35.03,41.54,207.7
2,11,980carb0.4%,-65.48,0.3,35.04,49.74,165.8
2,11,980carb0.4%,-65.48,0.4,30.08,56.89,142.225
2,11,980carb0.4%,-65.5,0.1,35.04,33.74,337.4
2,11,980carb0.4%,-65.5,0.2,35.03,43.1,215.5
2,11,980carb0.4%,-65.5,0.3,30.08,50.5,168.333333
2,11,980carb0.4%,-65.5,0.4,25.03,56.36,140.9
2,11,980carb0.4%,-65.52,0.1,35.03,32.41,324.1
2,11,980carb0.4%,-65.52,0.2,35.04,41.55,207.75
2,11,980carb0.4%,-65.52,0.3,35.05,50.03,166.766667
2,11,980carb0.4%,-65.52,0.4,30.08,57.26,143.15
2,11,980carb0.4%,-65.54,0.1,35.03,34.06,340.6
